id,country_id,place_id,name,city_url,url
7,1,city_7,Jaipur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=7,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=7
24,1,city_24,Lucknow,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=24,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=24
145,1,city_145,Wayanad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=145,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=145
9,1,city_9,Ghaziabad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=9,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=9
4,1,city_4,Bangalore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=4,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=4
22,1,city_22,Shirdi,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=22,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=22
462,1,city_462,Bharatpur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=462,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=462
46,1,city_46,Mussoorie,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=46,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=46
65,1,city_65,Vijayawada,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=65,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=65
91,1,city_91,Ooty,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=91,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=91
71,1,city_71,Visakhapatnam,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=71,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=71
217,1,city_217,Alibag,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=217,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=217
260,1,city_260,Lansdowne,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=260,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=260
344,1,city_344,Ahmednagar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=344,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=344
28,1,city_28,Bhopal,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=28,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=28
36,1,city_36,Kota,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=36,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=36
82,1,city_82,Coimbatore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=82,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=82
55,1,city_55,Mount-Abu,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=55,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=55
64,1,city_64,Mangalore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=64,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=64
51,1,city_51,Aurangabad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=51,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=51
42,1,city_42,Prayagraj,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=42,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=42
14,1,city_14,Kolkata,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=14,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=14
88,1,city_88,Patna,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=88,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=88
60,1,city_60,Surat,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=60,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=60
30,1,city_30,Dehradun,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=30,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=30
38,1,city_38,Pushkar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=38,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=38
8,1,city_8,Hyderabad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=8,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=8
138,1,city_138,Mandarmoni,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=138,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=138
73,1,city_73,Panipat,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=73,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=73
29,1,city_29,Nashik,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=29,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=29
96,1,city_96,Alappuzha,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=96,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=96
255,1,city_255,Kanyakumari,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=255,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=255
117,1,city_117,Haldwani,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=117,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=117
326,1,city_326,Dhanbad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=326,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=326
486,1,city_486,Jalpaiguri,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=486,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=486
162,1,city_162,Rewari,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=162,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=162
123,1,city_123,Kakinada,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=123,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=123
134,1,city_134,Thrissur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=134,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=134
18,1,city_18,Tirupati,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=18,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=18
92,1,city_92,Ranchi,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=92,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=92
815,1,city_815,Chittoor,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=815,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=815
173,1,city_173,Bongaigaon,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=173,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=173
5997,1,city_5997,Nawada,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=5997,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=5997
146,1,city_146,Jamshedpur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=146,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=146
558,1,city_558,Panchkula,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=558,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=558
87,1,city_87,Bhubaneswar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=87,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=87
214,1,city_214,Kannur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=214,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=214
452,1,city_452,Sitapur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=452,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=452
43,1,city_43,Nagpur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=43,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=43
925,1,city_925,Koderma,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=925,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=925
104,1,city_104,Darjeeling,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=104,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=104
74,1,city_74,Madurai,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=74,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=74
93,1,city_93,Jabalpur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=93,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=93
286,1,city_286,Kasol,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=286,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=286
99,1,city_99,Vellore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=99,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=99
116,1,city_116,Bikaner,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=116,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=116
61,1,city_61,Mathura,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=61,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=61
20,1,city_20,Jalandhar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=20,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=20
44,1,city_44,Kasauli,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=44,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=44
53,1,city_53,Trivandrum,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=53,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=53
112,1,city_112,Munnar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=112,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=112
33,1,city_33,Kochi,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=33,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=33
154,1,city_154,Jhansi,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=154,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=154
16,1,city_16,Chandigarh,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=16,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=16
97,1,city_97,Puri,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=97,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=97
35,1,city_35,Ajmer,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=35,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=35
3,1,city_3,Noida,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=3,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=3
316,1,city_316,Asansol,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=316,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=316
63,1,city_63,Manali,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=63,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=63
84,1,city_84,Kodaikanal,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=84,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=84
59,1,city_59,Shimla,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=59,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=59
23,1,city_23,Agra,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=23,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=23
98,1,city_98,Nainital,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=98,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=98
111,1,city_111,Guwahati,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=111,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=111
244,1,city_244,Bhilai,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=244,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=244
287,1,city_287,Chikmagalur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=287,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=287
31,1,city_31,Haridwar,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=31,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=31
27,1,city_27,Indore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=27,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=27
17,1,city_17,Ahmedabad,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=17,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=17
19,1,city_19,Mysore,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=19,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=19
5,1,city_5,Mumbai,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=5,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=5
152,1,city_152,Khajuraho,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=152,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=152
11,1,city_11,Pune,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=11,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=11
272,1,city_272,Patiala,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=272,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=272
454,1,city_454,Palani,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=454,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=454
15,1,city_15,Varanasi,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=15,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=15
56,1,city_56,Udaipur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=56,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=56
10,1,city_10,Goa,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=10,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=10
57,1,city_57,Jodhpur,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=57,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=57
48,1,city_48,Kovalam,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=48,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=48
133,1,city_133,Thekkady,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=133,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=133
32,1,city_32,Rishikesh,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=32,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=32
102,1,city_102,Cuttack,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=102,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=102
1,1,city_1,Gurgaon,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=1,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=1
47,1,city_47,Vrindavan,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=47,https://www.oyorooms.com/search/?filters%5Bcity_id%5D=47
